"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
123.1,90595,1420,1685,51316,99514
124.1,91616,1304,1605,47769,99892
125.1,92662,1291,1569,44526,100195
126.1,93675,1284,1490,41335,100508
127.1,94684,1256,1481,38244,100817
128.1,95707,1203,1431,35430,101121
129.1,96660,1164,1378,32832,101427
130.1,97700,1116,1289,30364,101718
131.1,98813,1071,1255,28153,101970
132.1,99834,1024,1217,26053,102238
133.1,100828,998,1181,24026,102509
134.1,101785,972,1106,22156,102776
135.1,102833,974,1034,20475,102992
136.1,103808,944,993,18856,103228
137.1,104829,909,1023,17410,103468
138.1,105782,888,1010,16021,103688
139.1,106795,879,1012,14796,103914
140.1,107701,839,973,13649,104155
141.1,108619,799,917,12650,104382
142.1,109655,784,850,11619,104582
143.1,110591,770,828,10728,104777
144.1,111535,740,787,9890,104973
145.1,112454,720,750,9143,105153
146.1,113412,662,746,8428,105345
147.1,114384,638,718,7775,105517
148.1,115359,627,710,7159,105677
149.1,116235,604,688,6576,105834
150.1,117132,589,663,6066,105990
151.1,118050,586,647,5607,106116
152.1,119027,581,626,5165,106257
153.1,119849,568,649,4764,106396
154.1,120749,570,650,4383,106532
155.1,121600,545,624,4124,106686
156.1,122455,543,602,3918,106816
157.1,123374,549,585,3714,106943
158.1,124307,550,583,3560,107068
159.1,125168,531,603,3447,107201
160.1,125938,524,586,3350,107326
161.1,126715,519,600,3307,107457
162.1,127567,508,585,3291,107581
163.1,128365,515,547,3269,107710
164.1,129168,506,537,3253,107824
165.1,129993,482,519,3240,107952
166.1,130713,463,528,3227,108072
167.1,131485,450,500,3208,108193
168.1,132226,449,500,3206,108287
169.1,133020,437,483,3207,108402
170.1,133796,417,478,3210,108511
171.1,134582,429,474,3213,108606
172.1,135291,419,485,3216,108719
173.1,135974,397,453,3211,108831
174.1,136698,403,425,3210,108920
175.1,137343,400,408,3217,109020
176.1,138031,403,394,3211,109121
177.1,138698,374,396,3209,109238
178.1,139382,365,396,3210,109330
179.1,140013,365,396,3210,109418
180.1,140654,358,391,3207,109516
181.1,141261,351,374,3210,109607
182.1,141845,339,373,3214,109694
183.1,142446,319,374,3216,109776
184.1,143060,299,349,3216,109867
185.1,143676,306,342,3211,109934
186.1,144275,291,319,3209,110011
187.1,144796,271,315,3210,110080
188.1,145369,281,293,3216,110130
189.1,145888,272,303,3221,110195
190.1,146407,274,287,3226,110251
191.1,146895,273,284,3224,110311
192.1,147370,259,301,3224,110369
193.1,147831,246,279,3231,110427
194.1,148267,232,264,3229,110495
195.1,148718,236,259,3228,110535
196.1,149167,239,248,3226,110595
197.1,149614,239,248,3224,110628
198.1,150016,235,238,3231,110667
199.1,150408,233,228,3228,110699
200.1,150761,215,233,3222,110732
201.1,151132,211,240,3235,110749
202.1,151481,202,225,3226,110770
203.1,151868,196,209,3218,110789
204.1,152180,183,209,3216,110785
205.1,152498,184,206,3215,110792
206.1,152845,180,187,3211,110781
207.1,153154,175,182,3210,110755
208.1,153432,174,176,3209,110707
209.1,153690,160,187,3205,110629
210.1,153969,172,178,3212,110545
211.1,154200,166,176,3207,110437
212.1,154467,166,184,3210,110312
213.1,154710,171,179,3215,110169
214.1,154940,153,179,3207,110006
215.1,155163,167,166,3213,109752
216.1,155394,168,178,3209,109498
217.1,155609,162,161,3203,109187
218.1,155765,161,150,3209,108880
219.1,155918,151,165,3207,108465
220.1,156094,147,165,3208,108025
221.1,156272,150,169,3209,107542
222.1,156438,145,163,3206,107003
223.1,156563,138,170,3207,106336
224.1,156742,134,161,3211,105613
225.1,156854,133,143,3211,104821
226.1,157017,136,137,3208,103881
227.1,157153,119,138,3215,103000
228.1,157311,114,122,3207,101965
229.1,157432,111,127,3209,100892
230.1,157543,110,112,3215,99677
231.1,157633,107,112,3213,98297
232.1,157753,102,124,3209,96912
233.1,157828,103,125,3204,95467
234.1,157927,110,119,3211,93915
235.1,158020,120,109,3217,92178
236.1,158112,116,114,3221,90463
237.1,158184,111,113,3224,88654
238.1,158289,109,118,3218,86719
239.1,158361,123,133,3214,84710
240.1,158425,129,146,3216,82619
