"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
132.1,117250,287,504,4739,120047
133.1,118295,289,470,4501,120118
134.1,119361,288,464,4286,120186
135.1,120354,277,450,4121,120259
136.1,121347,258,461,3958,120345
137.1,122331,253,447,3855,120418
138.1,123384,230,447,3770,120493
139.1,124310,218,429,3702,120565
140.1,125270,207,384,3617,120635
141.1,126215,205,364,3576,120689
142.1,127174,202,349,3499,120751
143.1,128132,191,336,3450,120799
144.1,129045,202,312,3423,120847
145.1,129951,183,320,3411,120899
146.1,130890,173,331,3378,120946
147.1,131742,174,316,3359,120991
148.1,132587,172,331,3361,121034
149.1,133372,181,340,3333,121079
150.1,134183,173,339,3323,121130
151.1,135009,176,311,3307,121167
152.1,135815,187,265,3295,121208
153.1,136561,173,246,3282,121257
154.1,137271,155,246,3285,121320
155.1,138029,153,238,3283,121357
156.1,138721,144,229,3287,121398
157.1,139378,140,230,3279,121439
158.1,140097,126,240,3266,121477
159.1,140782,115,234,3285,121521
160.1,141459,112,221,3287,121552
161.1,142142,109,209,3282,121588
162.1,142788,110,195,3286,121617
163.1,143420,107,204,3278,121643
164.1,144022,117,189,3280,121673
165.1,144585,122,192,3281,121706
166.1,145183,122,191,3289,121735
167.1,145790,124,177,3291,121765
168.1,146293,112,192,3299,121803
169.1,146843,105,170,3301,121839
170.1,147370,106,162,3291,121863
171.1,147875,100,163,3298,121895
172.1,148339,96,155,3287,121923
173.1,148834,98,139,3283,121945
174.1,149259,87,149,3276,121978
175.1,149687,82,129,3261,122003
176.1,150100,79,120,3257,122022
177.1,150527,71,109,3264,122043
178.1,150942,64,100,3267,122067
179.1,151369,65,101,3250,122083
180.1,151696,65,104,3243,122093
181.1,152038,71,100,3268,122104
182.1,152401,62,99,3249,122123
183.1,152741,56,109,3252,122131
184.1,153047,53,103,3254,122144
185.1,153356,59,101,3257,122146
186.1,153624,62,96,3247,122144
187.1,153936,58,87,3251,122149
188.1,154230,51,94,3258,122142
189.1,154499,53,97,3255,122128
190.1,154766,45,89,3251,122126
191.1,154979,39,76,3252,122110
192.1,155222,35,62,3250,122074
193.1,155419,39,54,3255,122028
194.1,155638,47,46,3257,121974
195.1,155813,39,41,3257,121911
196.1,156045,32,35,3260,121820
197.1,156263,26,35,3260,121722
198.1,156446,27,34,3259,121581
199.1,156627,23,40,3255,121421
200.1,156799,17,43,3256,121215
201.1,156996,16,36,3261,120962
202.1,157162,14,33,3257,120671
203.1,157316,16,34,3267,120320
204.1,157452,19,29,3271,119906
205.1,157596,16,26,3267,119439
206.1,157685,17,22,3273,118865
207.1,157828,15,24,3281,118247
208.1,157953,13,26,3278,117517
209.1,158088,12,25,3283,116681
210.1,158176,12,27,3288,115733
211.1,158275,16,27,3285,114669
212.1,158351,17,26,3277,113513
213.1,158421,17,21,3277,112127
214.1,158502,15,22,3283,110723
215.1,158571,15,17,3286,109168
216.1,158697,12,15,3274,107428
217.1,158783,11,13,3264,105594
218.1,158860,12,19,3268,103459
219.1,158913,11,22,3262,101308
220.1,159006,13,19,3256,98933
221.1,159047,13,24,3253,96440
222.1,159117,16,20,3251,93757
223.1,159131,15,25,3262,90986
224.1,159188,17,20,3254,88231
225.1,159219,17,20,3255,85317
226.1,159259,16,24,3258,82302
227.1,159285,16,27,3252,79160
228.1,159329,17,33,3241,75989
229.1,159369,17,34,3230,72725
230.1,159407,16,30,3246,69538
231.1,159443,15,34,3236,66324
232.1,159495,15,36,3237,63116
233.1,159535,16,37,3257,59896
234.1,159546,15,37,3247,56802
235.1,159575,17,36,3247,53749
236.1,159589,18,35,3234,50805
237.1,159608,14,30,3250,47832
238.1,159571,15,37,3245,44977
239.1,159616,22,39,3255,42331
240.1,159591,22,49,3247,39785
