"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
103.1,79595,981,1853,78197,116835
104.1,80791,943,1708,73251,117116
105.1,81920,897,1592,68112,117382
106.1,83105,852,1557,62946,117608
107.1,84363,806,1488,57854,117845
108.1,85520,783,1441,52935,118050
109.1,86646,737,1435,48139,118260
110.1,87777,737,1320,43492,118460
111.1,88969,737,1259,39160,118635
112.1,90082,693,1243,35047,118836
113.1,91169,668,1235,31450,119023
114.1,92286,659,1146,28195,119200
115.1,93458,618,1110,25244,119380
116.1,94705,657,1007,22546,119512
117.1,95847,635,998,20117,119697
118.1,96897,610,960,18029,119858
119.1,98006,584,955,16219,120004
120.1,99142,568,937,14505,120162
121.1,100250,533,937,13106,120305
122.1,101314,512,904,11760,120448
123.1,102423,489,893,10618,120589
124.1,103552,456,839,9635,120751
125.1,104633,410,768,8793,120900
126.1,105705,419,682,7918,121013
127.1,106780,437,615,7191,121111
128.1,107896,422,600,6531,121226
129.1,108892,407,614,5972,121328
130.1,109935,371,640,5479,121437
131.1,111073,361,600,5012,121546
132.1,112081,333,614,4606,121656
133.1,113088,335,580,4277,121745
134.1,114113,339,572,3974,121830
135.1,115163,332,510,3747,121925
136.1,116155,339,492,3541,121999
137.1,117203,318,526,3426,122091
138.1,118169,318,549,3351,122170
139.1,119110,305,570,3318,122248
140.1,120067,308,549,3276,122314
141.1,120999,279,556,3228,122415
142.1,121952,310,522,3212,122470
143.1,122891,302,530,3208,122541
144.1,123784,291,522,3211,122618
145.1,124656,274,523,3209,122708
146.1,125611,276,481,3211,122777
147.1,126580,276,448,3208,122852
148.1,127448,250,448,3204,122920
149.1,128224,248,414,3210,122993
150.1,129107,254,403,3218,123057
151.1,129970,249,380,3211,123122
152.1,130792,244,374,3212,123183
153.1,131536,227,359,3210,123255
154.1,132386,209,359,3207,123310
155.1,133220,189,365,3213,123373
156.1,134032,177,362,3209,123431
157.1,134823,176,364,3218,123482
158.1,135555,174,372,3213,123536
159.1,136301,175,342,3220,123581
160.1,136993,172,304,3216,123628
161.1,137680,164,278,3218,123664
162.1,138440,157,269,3220,123707
163.1,139161,145,289,3218,123752
164.1,139734,138,292,3215,123793
165.1,140441,125,303,3213,123834
166.1,141056,152,277,3216,123863
167.1,141666,154,253,3222,123896
168.1,142271,163,240,3221,123933
169.1,142866,151,244,3211,123984
170.1,143420,146,244,3216,124020
171.1,143969,139,233,3223,124062
172.1,144467,139,221,3224,124095
173.1,145040,125,220,3232,124134
174.1,145568,120,226,3231,124166
175.1,146127,126,218,3236,124188
176.1,146584,113,201,3233,124223
177.1,147023,112,191,3230,124261
178.1,147482,107,188,3226,124283
179.1,147958,111,175,3226,124303
180.1,148343,105,152,3224,124333
181.1,148756,107,140,3225,124354
182.1,149188,101,142,3215,124383
183.1,149575,97,129,3211,124400
184.1,149923,87,119,3211,124427
185.1,150272,75,114,3205,124444
186.1,150616,70,121,3208,124453
187.1,150984,62,129,3208,124458
188.1,151358,65,117,3213,124457
189.1,151664,68,102,3205,124445
190.1,151986,64,97,3208,124437
191.1,152280,64,86,3206,124409
192.1,152597,61,87,3206,124378
193.1,152905,57,90,3212,124350
194.1,153167,59,80,3210,124316
195.1,153429,50,70,3209,124275
196.1,153700,53,69,3207,124192
197.1,153977,52,61,3210,124104
198.1,154209,50,63,3210,123985
199.1,154463,49,67,3204,123852
200.1,154677,49,74,3206,123701
201.1,154887,47,79,3207,123502
202.1,155111,46,86,3216,123281
203.1,155314,52,93,3214,123015
204.1,155581,53,89,3214,122685
205.1,155765,49,86,3214,122321
206.1,155929,39,81,3211,121893
207.1,156126,36,59,3207,121335
208.1,156253,39,45,3219,120722
209.1,156437,39,37,3213,120016
210.1,156625,37,43,3210,119198
211.1,156743,31,55,3211,118329
212.1,156873,27,62,3213,117336
213.1,157039,24,66,3215,116234
214.1,157188,24,60,3215,114952
215.1,157322,29,49,3219,113534
216.1,157420,30,37,3215,111962
217.1,157553,29,30,3215,110289
218.1,157657,29,27,3230,108440
219.1,157782,27,38,3230,106371
220.1,157894,24,43,3230,104143
221.1,158001,22,53,3230,101862
222.1,158141,26,55,3225,99384
223.1,158196,29,60,3227,96842
224.1,158263,29,76,3215,94268
225.1,158339,27,78,3211,91386
226.1,158413,32,69,3219,88354
227.1,158484,35,77,3223,85350
228.1,158547,40,75,3217,82257
229.1,158584,45,70,3226,79118
230.1,158681,51,78,3215,75971
231.1,158726,52,93,3208,72712
232.1,158816,56,102,3209,69525
233.1,158888,59,120,3207,66354
234.1,158939,67,124,3208,63125
235.1,158991,69,137,3212,60073
236.1,159018,70,155,3211,56975
237.1,159097,73,159,3206,54024
238.1,159145,74,170,3214,51100
239.1,159179,79,182,3207,48292
240.1,159214,75,204,3211,45549
