"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
87.1,65817,2049,4653,120995,109995
88.1,66767,1901,4225,120271,110542
89.1,67711,1796,3840,119426,111059
90.1,68815,1645,3430,118307,111545
91.1,69880,1508,3072,117085,112014
92.1,71051,1364,2769,115552,112435
93.1,72205,1263,2612,113686,112802
94.1,73350,1207,2452,111507,113157
95.1,74562,1111,2241,109073,113489
96.1,75737,1037,2009,106274,113811
97.1,77012,981,1872,103043,114088
98.1,78154,915,1710,99498,114376
99.1,79377,866,1634,95576,114634
100.1,80594,805,1563,91245,114880
101.1,81788,764,1425,86526,115117
102.1,82978,735,1328,81690,115328
103.1,84204,678,1271,76495,115553
104.1,85390,630,1212,71325,115745
105.1,86551,598,1135,65995,115920
106.1,87813,587,1090,60679,116070
107.1,89009,560,1053,55389,116232
108.1,90174,540,992,50207,116384
109.1,91398,529,893,45252,116521
110.1,92581,509,847,40783,116662
111.1,93720,491,809,36431,116801
112.1,94870,453,794,32360,116925
113.1,96016,437,773,28806,117062
114.1,97277,421,767,25540,117180
115.1,98418,391,743,22580,117308
116.1,99523,378,698,19951,117420
117.1,100626,377,655,17600,117510
118.1,101756,389,618,15595,117596
119.1,102911,367,603,13838,117700
120.1,104069,364,616,12399,117790
121.1,105189,353,613,11076,117885
122.1,106260,318,611,9894,117991
123.1,107363,318,591,8927,118073
124.1,108446,335,558,8046,118143
125.1,109494,332,587,7264,118221
126.1,110550,318,598,6593,118312
127.1,111614,299,590,5983,118396
128.1,112630,301,563,5484,118486
129.1,113630,302,551,5046,118567
130.1,114652,305,537,4704,118649
131.1,115678,294,518,4433,118732
132.1,116717,294,498,4195,118800
133.1,117610,289,481,4005,118885
134.1,118614,272,483,3832,118959
135.1,119607,270,473,3660,119026
136.1,120594,241,464,3532,119112
137.1,121587,245,405,3447,119177
138.1,122527,249,353,3360,119236
139.1,123438,233,342,3322,119309
140.1,124361,213,361,3293,119373
141.1,125300,208,351,3254,119427
142.1,126163,199,333,3256,119492
143.1,127038,193,346,3251,119541
144.1,127956,177,326,3253,119594
145.1,128802,177,308,3249,119638
146.1,129706,174,306,3248,119689
147.1,130545,180,298,3247,119726
148.1,131415,171,308,3250,119767
149.1,132251,165,337,3250,119806
150.1,133059,160,351,3241,119851
151.1,133875,158,372,3235,119888
152.1,134686,164,337,3257,119931
153.1,135416,168,305,3263,119972
154.1,136211,169,287,3258,120013
155.1,136913,171,281,3264,120050
156.1,137613,161,281,3268,120095
157.1,138362,157,273,3271,120140
158.1,139093,151,279,3276,120174
159.1,139770,154,283,3270,120207
160.1,140489,148,294,3282,120251
161.1,141164,149,277,3283,120292
162.1,141824,146,277,3286,120330
163.1,142417,147,250,3306,120364
164.1,143071,152,245,3304,120401
165.1,143693,139,255,3300,120444
166.1,144281,130,263,3296,120474
167.1,144863,115,266,3293,120517
168.1,145416,114,246,3290,120559
169.1,145947,111,227,3289,120584
170.1,146490,127,203,3297,120609
171.1,147016,132,200,3302,120641
172.1,147512,122,181,3298,120677
173.1,147982,106,179,3283,120713
174.1,148495,94,159,3269,120751
175.1,148929,91,155,3272,120777
176.1,149398,90,149,3275,120797
177.1,149840,88,130,3273,120819
178.1,150256,78,146,3257,120839
179.1,150656,72,148,3262,120855
180.1,151098,70,154,3263,120870
181.1,151470,75,150,3260,120879
182.1,151860,73,143,3246,120893
183.1,152207,70,139,3242,120903
184.1,152556,56,127,3247,120924
185.1,152910,52,111,3247,120930
186.1,153245,67,91,3244,120930
187.1,153525,59,96,3251,120928
188.1,153857,51,101,3244,120928
189.1,154147,41,97,3242,120918
190.1,154429,49,87,3239,120901
191.1,154685,46,67,3240,120882
192.1,154962,47,70,3244,120857
193.1,155229,38,65,3247,120832
194.1,155466,36,56,3239,120768
195.1,155701,39,47,3258,120702
196.1,155952,35,46,3248,120614
197.1,156172,37,49,3262,120491
198.1,156346,35,62,3262,120347
199.1,156542,32,61,3275,120176
200.1,156734,30,65,3257,119969
201.1,156934,29,58,3268,119732
202.1,157109,27,53,3258,119434
203.1,157269,33,47,3282,119074
204.1,157414,32,47,3276,118638
205.1,157531,27,40,3272,118144
206.1,157683,25,33,3254,117635
207.1,157792,29,37,3259,117006
208.1,157915,25,33,3258,116294
209.1,158036,24,34,3260,115476
210.1,158167,22,35,3266,114549
211.1,158279,17,40,3259,113499
212.1,158369,18,36,3273,112352
213.1,158464,24,32,3266,111117
214.1,158554,21,32,3273,109670
215.1,158589,16,30,3265,108097
216.1,158666,14,25,3258,106414
217.1,158732,17,20,3257,104610
218.1,158811,18,18,3254,102535
219.1,158912,16,21,3252,100393
220.1,158948,13,23,3252,98028
221.1,159005,14,19,3264,95571
222.1,159038,14,23,3262,93006
223.1,159081,15,22,3271,90313
224.1,159123,18,23,3253,87489
225.1,159198,18,25,3247,84594
226.1,159232,16,24,3234,81681
227.1,159265,16,32,3242,78561
228.1,159299,18,39,3250,75458
229.1,159335,18,40,3259,72186
230.1,159347,21,33,3266,68958
231.1,159353,23,26,3258,65782
232.1,159411,22,21,3246,62557
233.1,159434,21,16,3238,59321
234.1,159466,18,24,3252,56314
235.1,159467,17,28,3237,53233
236.1,159487,14,42,3235,50265
237.1,159510,16,43,3240,47409
238.1,159527,21,41,3237,44570
239.1,159540,23,40,3239,41897
240.1,159562,24,43,3239,39311
