"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Dead Epithelial Cells","# Free Virions","# Innate Immune Cells","# Specialised Immune Cells","# Agents In Total"
138.1,92122,1563,67878,2709,11879,101561,276149
139.1,93135,1534,66865,2726,11127,101822,275675
140.1,94167,1515,65833,2644,10343,102091,275078
141.1,95174,1487,64826,2554,9670,102360,274584
142.1,96220,1507,63780,2497,9043,102595,274135
143.1,97178,1473,62822,2476,8447,102847,273770
144.1,98177,1465,61823,2439,7890,103084,273413
145.1,99133,1416,60867,2407,7366,103340,273113
146.1,100048,1418,59952,2363,6883,103565,272811
147.1,101023,1373,58977,2335,6455,103824,272614
148.1,101970,1378,58030,2332,6077,104039,272448
149.1,102897,1391,57103,2277,5690,104263,272230
150.1,103846,1359,56154,2295,5379,104503,272177
151.1,104734,1349,55266,2250,5112,104734,272096
152.1,105620,1324,54380,2171,4841,104971,271983
153.1,106618,1319,53382,2044,4645,105207,271896
154.1,107503,1286,52497,2029,4448,105427,271904
155.1,108455,1309,51545,2068,4302,105610,271980
156.1,109339,1238,50661,2009,4163,105857,272029
157.1,110271,1239,49729,1936,4008,106074,272018
158.1,111154,1192,48846,1906,3897,106286,272089
159.1,112026,1173,47974,1958,3817,106496,272271
160.1,112861,1124,47139,1928,3727,106721,272376
161.1,113743,1145,46257,1898,3674,106904,272476
162.1,114638,1127,45362,1837,3606,107094,272537
163.1,115476,1113,44524,1867,3558,107297,272722
164.1,116345,1084,43655,1812,3516,107494,272822
165.1,117211,1068,42789,1741,3484,107680,272905
166.1,118017,1079,41983,1670,3454,107848,272972
167.1,118848,1059,41152,1629,3415,108041,273085
168.1,119641,1037,40359,1633,3400,108221,273254
169.1,120459,1006,39541,1599,3379,108406,273384
170.1,121293,997,38707,1531,3355,108566,273452
171.1,122053,945,37947,1523,3329,108745,273597
172.1,122870,940,37130,1523,3298,108915,273736
173.1,123635,907,36365,1549,3280,109099,273928
174.1,124472,885,35528,1475,3276,109248,273999
175.1,125268,859,34732,1408,3275,109416,274099
176.1,126047,863,33953,1334,3265,109555,274154
177.1,126771,868,33229,1286,3277,109697,274260
178.1,127533,826,32467,1222,3279,109847,274348
179.1,128293,808,31707,1199,3276,109983,274458
180.1,129031,794,30969,1163,3284,110119,274566
181.1,129777,765,30223,1178,3274,110261,274713
182.1,130454,761,29546,1168,3283,110386,274837
183.1,131125,746,28875,1148,3278,110515,274941
184.1,131854,726,28146,1146,3284,110641,275071
185.1,132505,708,27495,1095,3283,110773,275151
186.1,133145,677,26855,1051,3289,110895,275235
187.1,133795,672,26205,992,3288,111007,275287
188.1,134503,652,25497,973,3285,111115,275373
189.1,135129,624,24871,1026,3296,111223,275545
190.1,135777,604,24223,966,3296,111321,275583
191.1,136395,586,23605,950,3298,111435,275683
192.1,137005,577,22995,921,3291,111530,275742
193.1,137634,574,22366,961,3286,111607,275854
194.1,138219,552,21781,944,3279,111694,275917
195.1,138880,532,21120,871,3280,111770,275921
196.1,139413,527,20587,778,3276,111850,275904
197.1,139994,481,20006,769,3262,111923,275954
198.1,140578,472,19422,665,3266,111970,275901
199.1,141135,456,18865,665,3266,112004,275935
200.1,141680,435,18320,626,3266,112025,275917
201.1,142197,423,17803,586,3264,112040,275890
202.1,142694,406,17306,585,3268,112031,275884
203.1,143188,393,16812,605,3256,112023,275884
204.1,143696,366,16304,625,3261,111995,275881
205.1,144215,382,15785,596,3275,111913,275784
206.1,144680,366,15320,594,3262,111851,275707
207.1,145168,358,14832,603,3259,111753,275615
208.1,145594,353,14406,602,3247,111654,275503
209.1,146014,372,13986,550,3243,111507,275300
210.1,146433,379,13567,528,3241,111304,275073
211.1,146878,355,13122,537,3246,111083,274866
212.1,147264,348,12736,540,3235,110783,274558
213.1,147681,346,12319,497,3246,110489,274232
214.1,148050,334,11950,520,3235,110158,273913
215.1,148425,319,11575,539,3230,109751,273520
216.1,148829,324,11171,522,3238,109273,273033
217.1,149199,305,10801,518,3239,108749,272506
218.1,149502,315,10498,515,3246,108090,271851
219.1,149863,316,10137,470,3257,107390,271117
220.1,150156,313,9844,429,3256,106608,270293
221.1,150426,319,9574,398,3257,105768,269423
222.1,150727,303,9273,353,3247,104912,268512
223.1,151000,287,9000,354,3247,103923,267524
224.1,151311,272,8689,406,3250,102794,266450
225.1,151560,247,8440,422,3244,101581,265247
226.1,151809,246,8191,412,3247,100296,263955
227.1,152051,249,7949,413,3252,98923,262588
228.1,152321,244,7679,410,3256,97423,261089
229.1,152549,261,7451,349,3259,95880,259488
230.1,152770,280,7230,300,3252,94238,257790
231.1,153024,276,6976,302,3250,92498,256050
232.1,153240,259,6760,343,3249,90780,254372
233.1,153455,255,6545,385,3255,89030,252670
234.1,153648,233,6352,420,3260,87148,250828
235.1,153852,223,6148,446,3267,85169,248882
236.1,154054,234,5946,399,3273,83170,246842
237.1,154266,252,5734,353,3265,81154,244772
238.1,154445,245,5555,340,3260,79115,242715
239.1,154651,248,5349,365,3269,77019,240653
240.1,154803,245,5197,366,3257,75031,238654
